333878	./frontend/node_modules/next/dist/compiled/react-dom-experimental/cjs/react-dom-server-legacy.browser.production.js
333600	./frontend/node_modules/typescript/lib/it/diagnosticMessages.generated.json
332168	./frontend/node_modules/next/dist/compiled/react-dom-experimental/cjs/react-dom-server.bun.production.js
329241	./frontend/node_modules/csstype/index.js.flow
326242	./frontend/.next/cache/webpack/client-development/3.pack.gz
325887	./frontend/node_modules/next/dist/compiled/react-dom/cjs/react-dom-server-legacy.node.production.js
325274	./_logs/ms02-05-11.log
324817	./frontend/node_modules/next/dist/compiled/next-server/app-page.runtime.prod.js
324640	./frontend/node_modules/typescript/lib/tr/diagnosticMessages.generated.json
324240	./frontend/node_modules/typescript/lib/pt-br/diagnosticMessages.generated.json
323710	./frontend/node_modules/next/dist/compiled/react-dom/cjs/react-dom-server.edge.production.js
322087	./frontend/node_modules/next/dist/compiled/react-dom/cjs/react-dom-server.node.production.js
320016	./frontend/node_modules/next/dist/compiled/react-dom/cjs/react-dom-server-legacy.browser.production.js
319502	./frontend/node_modules/next/dist/compiled/react-dom/cjs/react-dom-server.browser.production.js
317947	./frontend/node_modules/next/dist/compiled/react-dom/cjs/react-dom-server.bun.production.js
315080	./frontend/node_modules/typescript/lib/cs/diagnosticMessages.generated.json
299015	./frontend/node_modules/language-subtag-registry/data/json/index.json
298327	./frontend/node_modules/next/dist/server/lib/squoosh/webp/webp_node_enc.wasm
291129	./frontend/node_modules/next/dist/compiled/raw-body/index.js
290691	./frontend/node_modules/typescript/lib/zh-cn/diagnosticMessages.generated.json
287425	./frontend/node_modules/typescript/lib/zh-tw/diagnosticMessages.generated.json
283037	./_logs/<NAME>.20250926T225814Z.log
272665	./frontend/node_modules/ajv/dist/ajv.bundle.js
269158	./frontend/node_modules/next/dist/server/lib/squoosh/png/squoosh_oxipng_bg.wasm
264653	./frontend/node_modules/next/dist/compiled/@vercel/nft/index.js
260927	./frontend/.next/server/src/middleware.js.map
260049	./services/tg-bot/node_modules/tr46/lib/mappingTable.json
256331	./frontend/node_modules/react-dom/umd/react-dom-server-legacy.browser.development.js
255627	./frontend/node_modules/next/dist/compiled/cssnano-simple/index.js
255190	./frontend/node_modules/react-dom/umd/react-dom-server.browser.development.js
255009	./frontend/node_modules/jiti/dist/jiti.js
251948	./frontend/node_modules/next/dist/server/lib/squoosh/mozjpeg/mozjpeg_node_enc.wasm
248730	./frontend/node_modules/@eslint/eslintrc/dist/eslintrc.cjs.map
246340	./frontend/node_modules/react-dom/cjs/react-dom-server-legacy.node.development.js
244692	./frontend/node_modules/react-dom/cjs/react-dom-server.node.development.js
